Number,Date,Payee,Payment,Deposit,Memo,Category,Unknown,
,09/04/2005 00:00:00,Leclerc,157.89,,,Alimentation,X
,09/04/2005 00:00:00,Especes,200.00,,,Retrait d especes,X
,10/04/2005 00:00:00,Bnp,,1600.00,,Virmt depuis un compte supprime,X
,10/04/2005 00:00:00,Baudry,120.00,,,Logement:Menage,X
,11/04/2005 00:00:00,voyage,15.45,,REL H,Vacances:Voyage,X
,11/04/2005 00:00:00,voyage,49.50,,Van gogh Amsterdam,Vacances:Voyage,X
,12/04/2005 00:00:00,Cadeau,19.00,,Amsterdam,Cadeaux,X
,13/04/2005 00:00:00,AG2R,,6.00,,Remb Sante,X
,13/04/2005 00:00:00,Especes,100.00,,DAMRAK,Retrait d especes,X
,14/04/2005 00:00:00,CPAM,,16.10,,Remb Sante,X
,14/04/2005 00:00:00,APGIS,,35.42,,Remb Sante,X
,14/04/2005 00:00:00,Couzin,20.00,,,Sante:Medecin,X
,15/04/2005 00:00:00,Castorama,81.94,,,Travaux,X
,15/04/2005 00:00:00,Pharmacie Hebert,27.15,,,Sante:Pharmacie,X
,15/04/2005 00:00:00,Mistral,40.20,,,Logement:Services d entretien,X
,15/04/2005 00:00:00,Castorama,16.22,,,Travaux,X
,15/04/2005 00:00:00,Chevalier,90.00,,,Sante:Medecin,X
,15/04/2005 00:00:00,Especes,120.00,,CA,Retrait d especes,X
,16/04/2005 00:00:00,Mistral,24.65,,,Logement:Services d entretien,X
,16/04/2005 00:00:00,Leclerc,123.50,,,Alimentation,X
,17/04/2005 00:00:00,prets locaux,35.00,,,Impots:Impots locaux,X
,18/04/2005 00:00:00,Restau,60.00,,Amadeus,Restaurant,X
,19/04/2005 00:00:00,APGIS,,8.19,,Remb Sante,X
,19/04/2005 00:00:00,Especes,40.00,,BNP,Retrait d especes,X
,20/04/2005 00:00:00,Bnp,750.00,,Cascade,Virmt vers un compte supprime,X
,20/04/2005 00:00:00,CPAM,,15.10,,Remb Sante,X
,20/04/2005 00:00:00,AG2R,,33.90,,Remb Sante,X
